STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TMAX,TMIN,WSF2
USW00003872,37.78359,-81.12283,760.2,2019-09-04,0.0,306.0,161.0,67.0
USW00003878,31.85742,-86.01025,118.6,2019-09-04,0.0,361.0,194.0,72.0
USW00003887,39.83079,-88.87192,205.1,2019-09-04,0.0,256.0,139.0,58.0
USW00003888,33.77759,-84.52464,245.0,2019-09-04,0.0,361.0,194.0,72.0
USW00003889,37.591335,-83.313696,413.0,2019-09-04,0.0,333.0,178.0,40.0
USW00003893,39.14317,-86.61676,253.3,2019-09-04,0.0,272.0,161.0,54.0
USW00003894,36.61689,-87.41174,167.7,2019-09-04,0.0,344.0,189.0,63.0
USW00003901,32.39094,-94.71396,107.3,2019-09-04,0.0,378.0,211.0,67.0
USW00003904,30.5912,-96.36309,96.0,2019-09-04,0.0,378.0,250.0,76.0
USW00003919,38.77996,-97.64444,385.0,2019-09-04,0.0,300.0,206.0,72.0
USW00003927,32.89744,-97.02196,165.7,2019-09-04,0.0,361.0,250.0,63.0
USW00003928,37.64753,-97.42999,401.7,2019-09-04,0.0,328.0,228.0,63.0
USW00003932,35.35677,-99.20411,584.7,2019-09-04,0.0,333.0,194.0,58.0
USW00003935,37.22545,-89.57855,101.8,2019-09-04,0.0,333.0,200.0,58.0
USW00003936,39.13456,-96.67894,319.3,2019-09-04,0.0,289.0,194.0,63.0
USW00003937,30.12551,-93.22771,2.0,2019-09-04,0.0,361.0,244.0,63.0
USW00003940,32.31982,-90.07778,90.2,2019-09-04,0.0,350.0,206.0,63.0
USW00003945,38.81704,-92.21475,272.2,2019-09-04,0.0,283.0,172.0,58.0
USW00003947,39.29747,-94.73087,307.4,2019-09-04,0.0,272.0,189.0,67.0
USW00003950,34.55771,-98.4172,326.0,2019-09-04,0.0,350.0,200.0,58.0
USW00003952,34.8353,-92.2596,171.6,2019-09-04,0.0,333.0,228.0,40.0
USW00003954,35.54113,-97.64725,390.2,2019-09-04,0.0,339.0,211.0,45.0
USW00003957,37.2839,-98.5528,467.9,2019-09-04,0.0,333.0,183.0,63.0
USW00003959,36.7664,-96.01292,210.4,2019-09-04,0.0,339.0,183.0,40.0
USW00003960,38.56402,-90.14869,123.4,2019-09-04,0.0,289.0,178.0,58.0
USW00003961,31.61667,-91.28333,82.9,2019-09-04,0.0,344.0,200.0,45.0
USW00003962,34.47551,-93.10413,154.0,2019-09-04,0.0,361.0,211.0,45.0
USW00003963,38.59454,-92.15672,165.7,2019-09-04,0.0,289.0,189.0,45.0
USW00003965,36.16238,-97.08931,292.8,2019-09-04,0.0,344.0,194.0,45.0
USW00003966,38.65752,-90.65577,139.5,2019-09-04,0.0,289.0,178.0,54.0
USW00003967,38.84997,-94.73949,327.2,2019-09-04,0.0,272.0,194.0,67.0
USW00003975,36.76973,-90.32241,99.6,2019-09-04,0.0,344.0,211.0,45.0
USW00003991,33.20883,-97.19922,194.6,2019-09-04,0.0,361.0,211.0,58.0
USW00003996,32.34808,-91.02994,25.2,2019-09-04,0.0,367.0,211.0,54.0
USW00003998,37.32814,-95.50446,263.9,2019-09-04,0.0,333.0,194.0,45.0
USW00003999,30.74067,-98.23539,386.1,2019-09-04,0.0,356.0,228.0,76.0
USW00004110,42.72735,-114.4547,1226.5,2019-09-04,0.0,328.0,150.0,63.0
USW00004111,41.27269,-111.03056,2175.9,2019-09-04,0.0,300.0,117.0,94.0
USW00004112,44.17079,-114.92686,1979.7,2019-09-04,0.0,306.0,39.0,72.0
USW00004113,45.8259,-119.26121,195.1,2019-09-04,0.0,322.0,128.0,58.0
USW00004201,45.76908,-122.86368,15.1,2019-09-04,0.0,261.0,167.0,76.0
USW00004725,42.20678,-75.97993,485.7,2019-09-04,15.0,250.0,117.0,89.0
USW00004726,40.31488,-78.83075,693.9,2019-09-04,3.0,261.0,139.0,89.0
USW00004751,41.79835,-78.63543,642.2,2019-09-04,8.0,244.0,106.0,103.0
USW00004781,40.79389,-73.10181,25.4,2019-09-04,0.0,267.0,167.0,89.0
USW00004787,41.17947,-78.89326,550.4,2019-09-04,0.0,261.0,128.0,89.0
USW00004789,41.50908,-74.26458,108.2,2019-09-04,15.0,289.0,133.0,103.0
USW00004803,45.63143,-89.4824,502.2,2019-09-04,3.0,183.0,61.0,45.0
USW00004804,40.078406,-83.078332,275.0,2019-09-04,0.0,272.0,156.0,72.0
USW00004808,41.77132,-88.48148,213.7,2019-09-04,0.0,222.0,122.0,63.0
USW00004836,47.28518,-68.30715,300.1,2019-09-04,102.0,172.0,83.0,125.0
USW00004838,42.12076,-87.90479,191.6,2019-09-04,0.0,211.0,156.0,63.0
USW00004839,42.74634,-86.09677,206.5,2019-09-04,0.0,217.0,133.0,63.0
USW00004840,43.76951,-88.49076,242.5,2019-09-04,0.0,183.0,117.0,63.0
USW00004842,40.87324,-81.88864,336.8,2019-09-04,0.0,250.0,133.0,67.0
USW00004843,41.62584,-80.21231,427.5,2019-09-04,0.0,222.0,122.0,76.0
USW00004845,42.59529,-87.93832,223.5,2019-09-04,0.0,194.0,139.0,45.0
USW00004846,41.4535,-86.997964,234.0,2019-09-04,0.0,222.0,133.0,54.0
USW00004847,41.86784,-84.07946,244.1,2019-09-04,0.0,228.0,128.0,63.0
USW00004849,41.34628,-82.17885,241.0,2019-09-04,0.0,244.0,122.0,72.0
USW00004850,40.70806,-84.0214,293.0,2019-09-04,0.0,244.0,150.0,67.0
USW00004852,40.47031,-81.42176,271.7,2019-09-04,0.0,272.0,144.0,63.0
USW00004853,41.52568,-81.66908,177.5,2019-09-04,0.0,261.0,178.0,116.0
USW00004854,45.01657,-84.68942,405.9,2019-09-04,0.0,172.0,61.0,72.0
USW00004858,40.02635,-82.46346,267.6,2019-09-04,0.0,283.0,172.0,54.0
USW00004901,40.89306,-97.99722,548.3,2019-09-04,0.0,250.0,122.0,45.0
USW00004935,40.45,-99.33917,702.3,2019-09-04,0.0,267.0,139.0,67.0
USW00004998,40.14917,-97.58667,449.0,2019-09-04,0.0,278.0,144.0,54.0
USW00012812,26.91847,-81.99391,6.1,2019-09-04,0.0,328.0,256.0,98.0
USW00012815,28.41822,-81.32413,27.1,2019-09-04,58.0,306.0,233.0,125.0
USW00012816,29.6917,-82.27603,40.7,2019-09-04,38.0,306.0,233.0,112.0
USW00012818,28.47388,-82.45374,19.7,2019-09-04,0.0,322.0,244.0,112.0
USW00012819,28.82143,-81.80963,20.8,2019-09-04,168.0,317.0,239.0,107.0
USW00012832,29.72681,-85.02481,5.5,2019-09-04,0.0,356.0,233.0,81.0
USW00012833,29.63333,-83.10528,11.6,2019-09-04,0.0,333.0,239.0,72.0
USW00012834,29.17351,-81.07185,7.9,2019-09-04,340.0,283.0,239.0,148.0
USW00012835,26.58495,-81.86146,3.8,2019-09-04,0.0,328.0,261.0,98.0
USW00012836,24.55706,-81.75539,0.3,2019-09-04,112.0,317.0,267.0,89.0
USW00012838,28.09969,-80.6356,6.7,2019-09-04,94.0,311.0,244.0,143.0
USW00012839,25.78805,-80.31694,1.4,2019-09-04,0.0,344.0,267.0,98.0
USW00012841,28.54653,-81.33544,31.7,2019-09-04,74.0,306.0,239.0,130.0
USW00012843,27.6553,-80.41425,5.7,2019-09-04,3.0,317.0,233.0,148.0
USW00012844,26.6851,-80.09918,3.5,2019-09-04,0.0,333.0,244.0,107.0
USW00012849,26.07875,-80.16223,1.0,2019-09-04,0.0,344.0,256.0,112.0
USW00012854,28.77951,-81.24356,14.9,2019-09-04,69.0,300.0,239.0,143.0
USW00012871,27.40146,-82.55863,5.3,2019-09-04,0.0,328.0,278.0,98.0
USW00012873,27.91255,-82.68555,0.1,2019-09-04,0.0,328.0,278.0,107.0
USW00012876,28.06137,-81.75684,43.5,2019-09-04,201.0,328.0,233.0,103.0
USW00012883,28.0,-82.05,45.1,2019-09-04,15.0,333.0,239.0,81.0
USW00012885,26.19905,-80.17764,3.5,2019-09-04,0.0,344.0,256.0,107.0
USW00012888,25.64226,-80.43467,1.8,2019-09-04,18.0,344.0,250.0,103.0
USW00012894,26.53805,-81.75674,8.2,2019-09-04,0.0,328.0,261.0,89.0
USW00012895,27.49816,-80.37626,5.7,2019-09-04,13.0,317.0,233.0,130.0
USW00012896,24.72624,-81.0477,0.9,2019-09-04,0.0,333.0,278.0,89.0
USW00012897,26.15498,-81.77514,2.0,2019-09-04,3.0,333.0,278.0,94.0
USW00012904,26.2303,-97.65565,9.5,2019-09-04,48.0,311.0,244.0,130.0
USW00012912,28.86245,-96.9301,33.7,2019-09-04,0.0,372.0,250.0,107.0
USW00012916,29.99755,-90.27772,-1.0,2019-09-04,0.0,367.0,244.0,54.0
USW00012917,29.95205,-94.02616,3.8,2019-09-04,0.0,361.0,244.0,76.0
USW00012918,29.64586,-95.28212,13.2,2019-09-04,0.0,356.0,278.0,94.0
USW00012919,25.91459,-97.42314,5.7,2019-09-04,89.0,317.0,261.0,125.0
USW00012921,29.54429,-98.48395,243.6,2019-09-04,0.0,367.0,250.0,98.0
USW00012923,29.27036,-94.86421,1.5,2019-09-04,0.0,350.0,294.0,89.0
USW00012924,27.77335,-97.51302,12.5,2019-09-04,137.0,328.0,256.0,139.0
USW00012932,27.74131,-98.02507,52.0,2019-09-04,229.0,322.0,250.0,139.0
USW00012935,28.7248,-96.25353,3.1,2019-09-04,0.0,361.0,261.0,116.0
USW00012947,28.45854,-99.22275,144.0,2019-09-04,0.0,372.0,256.0,103.0
USW00012953,29.26611,-96.0075,30.5,2019-09-04,0.0,350.0,239.0,72.0
USW00012959,26.17912,-98.2445,30.1,2019-09-04,259.0,317.0,250.0,116.0
USW00012960,29.98438,-95.36072,27.5,2019-09-04,0.0,372.0,250.0,94.0
USW00012961,29.98333,-99.08333,492.9,2019-09-04,0.0,361.0,189.0,58.0
USW00012962,29.36013,-99.17423,281.0,2019-09-04,0.0,372.0,217.0,112.0
USW00012970,29.33896,-98.47198,173.1,2019-09-04,0.0,389.0,261.0,89.0
USW00012971,29.70887,-98.04585,197.6,2019-09-04,0.0,378.0,233.0,98.0
USW00012972,28.08366,-97.04669,7.5,2019-09-04,89.0,339.0,250.0,125.0
USW00012975,29.51924,-95.2423,11.9,2019-09-04,0.0,350.0,256.0,81.0
USW00012976,29.11536,-95.46323,7.7,2019-09-04,0.0,339.0,239.0,81.0
USW00012977,29.61971,-95.65748,23.5,2019-09-04,0.0,361.0,250.0,81.0
USW00012978,29.90778,-96.95,98.8,2019-09-04,0.0,378.0,244.0,45.0
USW00012979,29.89083,-97.86444,182.0,2019-09-04,0.0,378.0,233.0,89.0
USW00012981,28.97306,-95.86333,13.7,2019-09-04,0.0,356.0,261.0,76.0
USW00012985,29.21139,-99.74361,287.1,2019-09-04,0.0,361.0,228.0,76.0
USW00013721,38.3,-76.41667,11.9,2019-09-04,0.0,339.0,206.0,76.0
USW00013722,35.89227,-78.78194,120.5,2019-09-04,0.0,311.0,211.0,45.0
USW00013723,36.0969,-79.94316,275.0,2019-09-04,0.0,317.0,194.0,63.0
USW00013724,39.37778,-74.42361,3.0,2019-09-04,41.0,267.0,222.0,81.0
USW00013728,36.57286,-79.33496,168.2,2019-09-04,0.0,333.0,178.0,45.0
USW00013729,38.8899,-79.85544,595.7,2019-09-04,0.0,300.0,139.0,72.0
USW00013733,37.32126,-79.20649,274.9,2019-09-04,0.0,350.0,172.0,58.0
USW00013736,39.64981,-79.92064,373.6,2019-09-04,0.0,306.0,172.0,63.0
USW00013737,36.90371,-76.19266,3.3,2019-09-04,0.0,317.0,217.0,63.0
USW00013739,39.87326,-75.22681,2.1,2019-09-04,48.0,333.0,206.0,134.0
USW00013740,37.51154,-77.32338,50.7,2019-09-04,0.0,344.0,206.0,76.0
USW00013741,37.31719,-79.97369,346.7,2019-09-04,0.0,350.0,183.0,63.0
USW00013743,38.84721,-77.03454,4.1,2019-09-04,5.0,356.0,222.0,76.0
USW00013744,34.18773,-79.73079,43.0,2019-09-04,0.0,322.0,228.0,98.0
USW00013748,34.26678,-77.89987,7.0,2019-09-04,145.0,272.0,228.0,94.0
USW00013769,36.81667,-76.03333,7.0,2019-09-04,0.0,306.0,200.0,54.0
USW00013781,39.67444,-75.60566,22.4,2019-09-04,0.0,333.0,206.0,89.0
USW00013782,32.775,-79.9239,3.0,2019-09-04,612.0,272.0,233.0,165.0
USW00013786,36.25771,-76.1716,1.7,2019-09-04,0.0,317.0,222.0,63.0
USW00013810,38.23021,-85.66294,164.6,2019-09-04,0.0,328.0,206.0,63.0
USW00013833,31.26951,-89.25609,44.7,2019-09-04,0.0,356.0,217.0,54.0
USW00013838,30.61465,-88.06301,4.9,2019-09-04,0.0,383.0,239.0,63.0
USW00013841,39.43084,-83.777,324.9,2019-09-04,0.0,283.0,150.0,63.0
USW00013865,32.33483,-88.75073,88.1,2019-09-04,0.0,361.0,211.0,67.0
USW00013866,38.3795,-81.59112,278.1,2019-09-04,0.0,328.0,172.0,63.0
USW00013869,31.53642,-84.1958,58.2,2019-09-04,0.0,356.0,239.0,89.0
USW00013870,31.54006,-82.50735,58.2,2019-09-04,0.0,311.0,233.0,76.0
USW00013871,33.59043,-85.84788,181.8,2019-09-04,0.0,356.0,200.0,67.0
USW00013873,33.94773,-83.32736,239.0,2019-09-04,0.0,344.0,211.0,67.0
USW00013874,33.62972,-84.44224,308.2,2019-09-04,0.0,361.0,239.0,76.0
USW00013876,33.56545,-86.7449,187.7,2019-09-04,0.0,350.0,206.0,67.0
USW00013877,36.47964,-82.39893,455.9,2019-09-04,0.0,322.0,161.0,40.0
USW00013878,31.1527,-81.39053,4.3,2019-09-04,340.0,283.0,233.0,139.0
USW00013880,32.89945,-80.0407,11.8,2019-09-04,630.0,267.0,228.0,116.0
USW00013881,35.22254,-80.95433,222.6,2019-09-04,0.0,328.0,200.0,63.0
USW00013882,35.03363,-85.20039,204.0,2019-09-04,0.0,367.0,206.0,72.0
USW00013883,33.94225,-81.11802,68.3,2019-09-04,0.0,333.0,233.0,76.0
USW00013886,34.84872,-82.35006,309.9,2019-09-04,0.0,350.0,228.0,67.0
USW00013889,30.49529,-81.69374,7.2,2019-09-04,150.0,289.0,228.0,143.0
USW00013891,35.81801,-83.98573,295.8,2019-09-04,0.0,333.0,194.0,40.0
USW00013893,35.05639,-89.9864,76.6,2019-09-04,0.0,356.0,228.0,54.0
USW00013894,30.68819,-88.24598,65.5,2019-09-04,0.0,361.0,233.0,67.0
USW00013895,32.2997,-86.40745,66.2,2019-09-04,0.0,372.0,211.0,67.0
USW00013896,34.74388,-87.59971,165.8,2019-09-04,0.0,356.0,200.0,40.0
USW00013897,36.11054,-86.68815,178.9,2019-09-04,0.0,361.0,200.0,72.0
USW00013899,30.47612,-87.18575,36.0,2019-09-04,0.0,367.0,233.0,67.0
USW00013904,30.18311,-97.67989,146.5,2019-09-04,0.0,378.0,222.0,94.0
USW00013911,32.76667,-97.45,185.3,2019-09-04,0.0,367.0,239.0,58.0
USW00013920,38.94144,-95.65125,315.1,2019-09-04,0.0,289.0,200.0,54.0
USW00013925,34.60028,-91.57444,68.3,2019-09-04,0.0,339.0,211.0,36.0
USW00013927,32.33756,-90.2214,101.7,2019-09-04,0.0,356.0,217.0,45.0
USW00013935,31.3963,-92.28278,26.9,2019-09-04,0.0,372.0,194.0,54.0
USW00013939,33.49385,-90.98058,37.8,2019-09-04,0.0,350.0,189.0,45.0
USW00013942,32.51552,-92.02995,22.1,2019-09-04,0.0,372.0,217.0,63.0
USW00013957,32.4473,-93.8244,69.5,2019-09-04,0.0,378.0,217.0,67.0
USW00013958,30.3208,-97.7604,204.2,2019-09-04,0.0,389.0,239.0,54.0
USW00013959,31.61796,-97.2283,151.9,2019-09-04,0.0,378.0,217.0,76.0
USW00013960,32.83839,-96.83583,147.6,2019-09-04,0.0,372.0,256.0,63.0
USW00013961,32.82478,-97.36403,213.6,2019-09-04,0.0,361.0,233.0,72.0
USW00013962,32.41063,-99.68208,544.8,2019-09-04,0.0,356.0,211.0,76.0
USW00013963,34.72727,-92.2358,76.4,2019-09-04,0.0,350.0,211.0,40.0
USW00013964,35.33346,-94.36526,136.7,2019-09-04,0.0,356.0,222.0,40.0
USW00013966,33.97855,-98.49298,308.6,2019-09-04,0.0,356.0,211.0,76.0
USW00013967,35.38843,-97.60035,389.9,2019-09-04,0.0,333.0,200.0,45.0
USW00013968,36.19854,-95.87825,194.9,2019-09-04,0.0,350.0,217.0,40.0
USW00013970,30.53782,-91.14681,20.4,2019-09-04,0.0,361.0,233.0,54.0
USW00013971,36.26727,-93.15657,418.0,2019-09-04,0.0,333.0,189.0,36.0
USW00013972,32.3587,-95.404,159.5,2019-09-04,0.0,383.0,228.0,67.0
USW00013973,30.51048,-99.76649,521.5,2019-09-04,0.0,356.0,194.0,76.0
USW00013975,36.29659,-99.76865,665.9,2019-09-04,0.0,361.0,183.0,89.0
USW00013976,30.19859,-91.98957,10.8,2019-09-04,0.0,350.0,233.0,54.0
USW00013977,33.45606,-93.98777,115.8,2019-09-04,0.0,361.0,211.0,58.0
USW00013978,33.49612,-90.08946,42.7,2019-09-04,0.0,356.0,206.0,45.0
USW00013981,37.6705,-95.48462,298.8,2019-09-04,0.0,333.0,206.0,45.0
USW00013984,39.55127,-97.65077,444.3,2019-09-04,0.0,278.0,194.0,72.0
USW00013985,37.77105,-99.96915,785.6,2019-09-04,0.0,356.0,183.0,103.0
USW00013986,38.06824,-97.86075,463.2,2019-09-04,0.0,333.0,211.0,63.0
USW00013987,37.15222,-94.49524,296.4,2019-09-04,0.0,333.0,194.0,40.0
USW00013988,39.12791,-94.58915,226.2,2019-09-04,0.0,283.0,211.0,54.0
USW00013994,38.75246,-90.37342,162.0,2019-09-04,0.0,283.0,194.0,58.0
USW00013995,37.23983,-93.38995,384.7,2019-09-04,0.0,322.0,200.0,45.0
USW00013996,39.07246,-95.62602,268.1,2019-09-04,0.0,289.0,194.0,45.0
USW00014605,44.3161,-69.79702,106.4,2019-09-04,5.0,211.0,150.0,81.0
USW00014606,44.79791,-68.81852,44.9,2019-09-04,61.0,211.0,139.0,107.0
USW00014607,46.87049,-68.01723,188.6,2019-09-04,36.0,200.0,100.0,94.0
USW00014609,46.11846,-67.79289,146.4,2019-09-04,20.0,222.0,100.0,81.0
USW00014610,45.64778,-68.69245,122.2,2019-09-04,86.0,206.0,111.0,81.0
USW00014710,42.92963,-71.43559,69.8,2019-09-04,0.0,272.0,172.0,94.0
USW00014711,40.1962,-76.77249,91.1,2019-09-04,0.0,317.0,194.0,76.0
USW00014712,40.37342,-75.95924,101.3,2019-09-04,0.0,317.0,194.0,72.0
USW00014732,40.77945,-73.88027,3.0,2019-09-04,0.0,317.0,211.0,94.0
USW00014733,42.93998,-78.73606,216.2,2019-09-04,71.0,244.0,161.0,107.0
USW00014734,40.68275,-74.16927,1.9,2019-09-04,0.0,322.0,194.0,94.0
USW00014735,42.74722,-73.79913,85.4,2019-09-04,206.0,267.0,150.0,107.0
USW00014736,40.29993,-78.3168,446.6,2019-09-04,0.0,289.0,156.0,89.0
USW00014737,40.64984,-75.44773,117.4,2019-09-04,0.0,317.0,183.0,81.0
USW00014739,42.36057,-71.00975,3.2,2019-09-04,84.0,300.0,183.0,139.0
USW00014740,41.93742,-72.68202,51.6,2019-09-04,10.0,289.0,156.0,103.0
USW00014742,44.46825,-73.1499,101.1,2019-09-04,48.0,261.0,161.0,116.0
USW00014745,43.20488,-71.50257,103.1,2019-09-04,56.0,256.0,156.0,89.0
USW00014747,42.4932,-79.27623,203.9,2019-09-04,71.0,244.0,172.0,103.0
USW00014748,42.15658,-76.90291,285.3,2019-09-04,3.0,272.0,133.0,112.0
USW00014751,40.21843,-76.85521,102.1,2019-09-04,3.0,333.0,194.0,89.0
USW00014752,41.7352,-72.65115,4.0,2019-09-04,91.0,283.0,178.0,81.0
USW00014753,42.2123,-71.1137,190.5,2019-09-04,0.0,283.0,161.0,107.0
USW00014757,41.62574,-73.88155,46.6,2019-09-04,0.0,300.0,150.0,81.0
USW00014758,41.259,-72.88911,1.8,2019-09-04,97.0,278.0,178.0,89.0
USW00014763,42.42686,-73.28907,351.2,2019-09-04,25.0,250.0,139.0,98.0
USW00014764,43.64244,-70.30443,13.5,2019-09-04,8.0,222.0,167.0,89.0
USW00014765,41.72252,-71.43248,15.4,2019-09-04,0.0,289.0,167.0,103.0
USW00014768,43.11723,-77.67539,164.5,2019-09-04,114.0,244.0,128.0,98.0
USW00014770,40.81929,-76.86581,135.3,2019-09-04,0.0,306.0,167.0,54.0
USW00014771,43.1111,-76.10384,124.9,2019-09-04,30.0,250.0,144.0,98.0
USW00014775,42.16005,-72.71246,80.6,2019-09-04,25.0,283.0,156.0,98.0
USW00014777,41.33349,-75.72273,289.9,2019-09-04,0.0,300.0,178.0,89.0
USW00014778,41.24295,-76.92173,159.8,2019-09-04,0.0,306.0,161.0,81.0
USW00014787,41.52991,-71.28331,45.1,2019-09-04,0.0,256.0,172.0,72.0
USW00014792,40.27681,-74.81587,57.9,2019-09-04,0.0,317.0,178.0,81.0
USW00014794,41.35092,-71.80555,19.8,2019-09-04,0.0,267.0,150.0,81.0
USW00014813,41.03732,-81.46341,318.1,2019-09-04,0.0,278.0,156.0,81.0
USW00014815,42.31192,-85.24147,282.5,2019-09-04,0.0,211.0,122.0,72.0
USW00014819,41.78412,-87.75514,185.8,2019-09-04,0.0,211.0,167.0,72.0
USW00014820,41.40568,-81.85191,236.8,2019-09-04,0.0,250.0,144.0,76.0
USW00014821,39.99068,-82.87703,246.8,2019-09-04,0.0,278.0,167.0,72.0
USW00014822,42.40725,-83.00899,189.8,2019-09-04,30.0,228.0,150.0,76.0
USW00014825,41.01369,-83.66814,246.5,2019-09-04,0.0,256.0,172.0,94.0
USW00014826,42.96684,-83.74996,234.8,2019-09-04,0.0,233.0,150.0,89.0
USW00014827,40.97248,-85.20636,243.0,2019-09-04,0.0,244.0,122.0,98.0
USW00014835,40.41236,-86.94739,181.7,2019-09-04,0.0,256.0,150.0,58.0
USW00014837,43.14069,-89.34521,261.7,2019-09-04,0.0,189.0,106.0,63.0
USW00014839,42.95489,-87.9045,203.3,2019-09-04,0.0,194.0,156.0,67.0
USW00014840,43.17111,-86.23685,190.3,2019-09-04,0.0,217.0,117.0,72.0
USW00014841,45.5644,-84.79291,215.3,2019-09-04,0.0,194.0,50.0,94.0
USW00014842,40.66747,-89.68418,199.7,2019-09-04,0.0,244.0,150.0,45.0
USW00014845,43.52808,-84.08133,201.7,2019-09-04,0.0,228.0,122.0,94.0
USW00014847,46.47998,-84.35809,219.8,2019-09-04,0.0,178.0,72.0,94.0
USW00014848,41.70722,-86.31628,235.4,2019-09-04,0.0,217.0,111.0,81.0
USW00014852,41.25478,-80.67361,355.6,2019-09-04,0.0,256.0,117.0,94.0
USW00014858,47.16594,-88.48076,323.9,2019-09-04,0.0,167.0,67.0,89.0
USW00014860,42.08026,-80.18236,222.2,2019-09-04,13.0,250.0,178.0,98.0
USW00014880,42.42546,-87.8634,216.5,2019-09-04,0.0,183.0,122.0,58.0
USW00014891,40.8204,-82.51769,392.8,2019-09-04,0.0,256.0,144.0,76.0
USW00014894,40.16994,-80.64406,364.3,2019-09-04,0.0,278.0,156.0,72.0
USW00014895,40.91811,-81.44342,368.8,2019-09-04,0.0,272.0,139.0,76.0
USW00014897,44.927497,-89.625279,366.0,2019-09-04,0.0,172.0,100.0,63.0
USW00014898,44.47958,-88.1371,208.6,2019-09-04,0.0,183.0,100.0,63.0
USW00014905,40.73333,-99.0,649.2,2019-09-04,0.0,267.0,133.0,81.0
USW00014913,46.8436,-92.18658,433.4,2019-09-04,0.0,211.0,94.0,58.0
USW00014914,46.92424,-96.81186,272.8,2019-09-04,0.0,211.0,61.0,89.0
USW00014916,47.94281,-97.18294,255.5,2019-09-04,0.0,228.0,44.0,76.0
USW00014918,48.55943,-93.39554,352.6,2019-09-04,0.0,194.0,89.0,63.0
USW00014919,46.92586,-98.67037,455.7,2019-09-04,0.0,233.0,50.0,89.0
USW00014920,43.87922,-91.25301,198.2,2019-09-04,0.0,222.0,128.0,98.0
USW00014921,43.21106,-90.18739,218.0,2019-09-04,0.0,206.0,111.0,54.0
USW00014922,44.88523,-93.23133,254.5,2019-09-04,0.0,228.0,144.0,63.0
USW00014923,41.44816,-90.52365,175.5,2019-09-04,0.0,239.0,122.0,45.0
USW00014925,43.904,-92.49207,397.9,2019-09-04,0.0,211.0,94.0,67.0
USW00014926,45.54416,-94.0516,310.2,2019-09-04,0.0,206.0,78.0,45.0
USW00014927,44.93234,-93.05586,213.3,2019-09-04,0.0,222.0,139.0,72.0
USW00014929,45.44358,-98.41384,395.6,2019-09-04,0.0,256.0,56.0,81.0
USW00014931,40.77291,-91.12546,208.2,2019-09-04,0.0,250.0,144.0,63.0
USW00014933,41.53395,-93.65313,286.3,2019-09-04,0.0,244.0,128.0,58.0
USW00014935,40.96146,-98.31304,561.7,2019-09-04,0.0,256.0,133.0,72.0
USW00014936,44.37916,-98.22275,390.7,2019-09-04,0.0,250.0,100.0,76.0
USW00014937,41.6394,-91.54455,198.7,2019-09-04,0.0,239.0,139.0,54.0
USW00014939,40.84781,-96.76467,356.7,2019-09-04,0.0,267.0,122.0,54.0
USW00014940,43.1544,-93.32611,362.1,2019-09-04,0.0,228.0,89.0,54.0
USW00014941,41.97988,-97.4335,476.2,2019-09-04,0.0,256.0,89.0,63.0
USW00014942,41.31186,-95.90186,298.8,2019-09-04,0.0,256.0,139.0,54.0
USW00014943,42.39169,-96.37948,332.8,2019-09-04,0.0,267.0,100.0,45.0
USW00014944,43.57751,-96.75387,432.4,2019-09-04,0.0,250.0,94.0,67.0
USW00014946,44.90452,-97.14957,530.6,2019-09-04,0.0,233.0,67.0,72.0
USW00014950,41.10079,-92.44453,254.3,2019-09-04,0.0,233.0,111.0,58.0
USW00014954,44.21667,-93.91667,311.2,2019-09-04,0.0,222.0,94.0,36.0
USW00014972,43.16822,-95.21011,407.5,2019-09-04,0.0,244.0,72.0,45.0
USW00014989,40.89417,-97.62583,507.2,2019-09-04,0.0,250.0,122.0,45.0
USW00014990,41.882917,-91.724591,256.0,2019-09-04,0.0,222.0,100.0,58.0
USW00014991,44.86654,-91.48809,269.4,2019-09-04,0.0,200.0,94.0,63.0
USW00014992,44.54827,-95.08042,312.7,2019-09-04,0.0,222.0,94.0,54.0
USW00014994,40.78861,-99.77083,733.0,2019-09-04,0.0,261.0,117.0,72.0
USW00021504,19.71909,-155.04897,8.8,2019-09-04,216.0,289.0,217.0,63.0
USW00022010,29.3784,-100.92704,305.7,2019-09-04,0.0,378.0,244.0,67.0
USW00022516,20.88871,-156.43453,14.0,2019-09-04,0.0,328.0,217.0,130.0
USW00022521,21.32402,-157.93946,1.9,2019-09-04,0.0,333.0,267.0,103.0
USW00022534,21.15448,-157.09612,134.2,2019-09-04,0.0,328.0,250.0,112.0
USW00022536,21.98048,-159.33863,31.9,2019-09-04,13.0,328.0,267.0,89.0
USW00023007,34.42747,-100.28391,593.9,2019-09-04,0.0,350.0,200.0,58.0
USW00023009,33.30735,-104.50817,1104.6,2019-09-04,0.0,356.0,189.0,89.0
USW00023023,31.94754,-102.20859,872.4,2019-09-04,0.0,350.0,211.0,81.0
USW00023034,31.35172,-100.4948,582.4,2019-09-04,0.0,361.0,178.0,76.0
USW00023042,33.66578,-101.8233,993.2,2019-09-04,0.0,339.0,178.0,72.0
USW00023044,31.81234,-106.37737,1202.1,2019-09-04,0.0,339.0,228.0,112.0
USW00023047,35.22027,-101.71733,1099.3,2019-09-04,0.0,328.0,172.0,67.0
USW00023049,35.61096,-106.09574,1916.3,2019-09-04,0.0,317.0,139.0,94.0
USW00023050,35.04189,-106.61545,1618.4,2019-09-04,0.0,328.0,211.0,94.0
